"species_name","decimalLatitude","decimalLongitude"
"Colibri_cyanotus",5.082616,-75.44979
"Colibri_cyanotus",10.108674,-84.14925
"Colibri_cyanotus",2.218401,-76.11693
"Colibri_cyanotus",10.455699,-67.30718
"Colibri_cyanotus",6.399942,-75.57381
"Colibri_cyanotus",9.55062,-83.8074
"Colibri_cyanotus",10.210023,-63.569168
"Colibri_cyanotus",8.830186,-82.48023
"Colibri_cyanotus",10.364917,-72.94988
"Colibri_cyanotus",10.177057,-84.310555
"Colibri_cyanotus",8.746651,-71.066055
"Colibri_cyanotus",9.644481,-83.850525
"Colibri_cyanotus",10.344541,-84.825836
"Colibri_cyanotus",4.976597,-75.49101
"Colibri_cyanotus",10.083906,-84.12431
"Colibri_cyanotus",5.406944,-73.53908
"Colibri_cyanotus",4.549966,-75.32843
"Colibri_cyanotus",-0.451158,-77.863686
"Colibri_cyanotus",7.059751,-75.400734
"Colibri_cyanotus",10.30943,-84.81381
"Colibri_cyanotus",-5.699503,-77.809265
"Colibri_cyanotus",10.528535,-66.92331
"Colibri_cyanotus",6.001905,-75.601685
"Colibri_cyanotus",5.597349,-73.91336
"Colibri_cyanotus",4.606199,-74.30433
"Colibri_cyanotus",10.18169,-84.35018
"Colibri_cyanotus",4.352922,-73.71479
"Colibri_cyanotus",10.312,-84.81491
"Colibri_cyanotus",9.552846,-83.80761
"Colibri_cyanotus",10.363347,-72.97847
"Colibri_cyanotus",4.885089,-73.24321
"Colibri_cyanotus",5.622236,-75.795166
"Colibri_cyanotus",8.575181,-71.11609
"Colibri_cyanotus",6.018042,-75.38655
"Colibri_cyanotus",-16.266525,-67.78537
"Colibri_cyanotus",10.304384,-84.81274
"Colibri_cyanotus",11.096858,-74.07633
"Colibri_cyanotus",9.67896,-83.87917
"Colibri_cyanotus",5.37769,-75.17082
"Colibri_cyanotus",10.153786,-84.22326
"Colibri_cyanotus",10.324482,-84.82106
"Colibri_cyanotus",2.061301,-76.340706
"Colibri_cyanotus",9.652028,-83.89578
"Colibri_cyanotus",10.366608,-72.96558
"Colibri_cyanotus",8.869347,-82.56653
"Colibri_cyanotus",4.623321,-75.585594
"Colibri_cyanotus",11.096151,-74.07751
"Colibri_cyanotus",-5.789944,-77.79103
"Colibri_cyanotus",4.555825,-75.32197
"Colibri_cyanotus",5.029103,-75.508484
"Colibri_cyanotus",4.331704,-75.51649
"Colibri_cyanotus",3.10578,-74.941345
"Colibri_cyanotus",4.589123,-73.95643
"Colibri_cyanotus",10.526821,-66.88216
"Colibri_cyanotus",7.127507,-73.08188
"Colibri_cyanotus",6.35255,-75.70558
"Colibri_cyanotus",-0.015991,-78.68081
"Colibri_cyanotus",5.050017,-74.55743
"Colibri_cyanotus",5.599358,-73.909615
"Colibri_cyanotus",-0.072955,-78.75455
"Colibri_cyanotus",1.137311,-77.14203
"Colibri_cyanotus",1.116025,-76.96709
"Colibri_cyanotus",8.806623,-82.42613
"Colibri_cyanotus",10.393016,-67.34078
"Colibri_cyanotus",8.945278,-82.833336
"Colibri_cyanotus",10.302229,-84.79622
"Colibri_cyanotus",9.582759,-83.798256
"Colibri_cyanotus",10.337839,-84.80832
"Colibri_cyanotus",10.111746,-84.16382
"Colibri_cyanotus",-6.05785,-77.89316
"Colibri_cyanotus",7.15,-72.99139
"Colibri_cyanotus",9.55136,-83.80747
"Colibri_cyanotus",4.559238,-75.3204
"Colibri_cyanotus",4.970461,-75.37847
"Colibri_cyanotus",4.728472,-75.57795
"Colibri_cyanotus",0.430725,-78.221664
"Colibri_cyanotus",10.3596,-67.58919
"Colibri_cyanotus",4.67803,-74.358505
"Colibri_cyanotus",10.318692,-84.8216
"Colibri_cyanotus",10.305097,-84.80678
"Colibri_cyanotus",10.33064,-84.82005
"Colibri_cyanotus",8.87744,-82.73647
"Colibri_cyanotus",0.82,-77.7148
"Colibri_cyanotus",9.978961,-83.813965
"Colibri_cyanotus",1.122178,-76.83833
"Colibri_cyanotus",4.878194,-74.43622
"Colibri_cyanotus",11.091497,-74.07353
"Colibri_cyanotus",9.498778,-83.69878
"Colibri_cyanotus",-13.157326,-72.523605
"Colibri_cyanotus",10.195577,-84.38211
"Colibri_cyanotus",5.056064,-75.49711
"Colibri_cyanotus",6.662451,-76.00782
"Colibri_cyanotus",9.672394,-83.867516
"Colibri_cyanotus",1.288261,-77.41298
"Colibri_cyanotus",7.587163,-72.9305
"Colibri_cyanotus",8.883365,-82.68351
"Colibri_cyanotus",9.500349,-83.63256
"Colibri_cyanotus",5.132845,-74.13387
"Colibri_cyanotus",3.5738,-76.6198
"Colibri_cyanotus",6.329003,-75.66394
"Colibri_cyanotus",1.08904,-76.82426
"Colibri_cyanotus",9.756099,-83.841606
"Colibri_cyanotus",10.31722,-84.8179
"Colibri_cyanotus",-8.609123,-76.53767
"Colibri_cyanotus",10.348388,-84.83276
"Colibri_cyanotus",-13.347166,-70.84395
"Colibri_cyanotus",5.795204,-73.45723
"Colibri_cyanotus",10.157477,-84.57996
"Colibri_cyanotus",9.834427,-84.14184
"Colibri_cyanotus",5.029535,-75.4122
"Colibri_cyanotus",10.324013,-84.79518
"Colibri_cyanotus",5.597481,-73.911
"Colibri_cyanotus",10.037395,-84.46376
"Colibri_cyanotus",4.583157,-74.278404
"Colibri_cyanotus",-13.138532,-71.58315
"Colibri_cyanotus",9.369087,-83.706635
"Colibri_cyanotus",3.226148,-75.72092
"Colibri_cyanotus",9.637588,-83.84922
"Colibri_cyanotus",9.787917,-83.96746
"Colibri_cyanotus",5.492555,-75.77913
"Colibri_cyanotus",10.271548,-84.83323
"Colibri_cyanotus",-6.051116,-77.88941
"Colibri_cyanotus",-0.03579,-78.7085
"Colibri_cyanotus",5.757912,-73.43204
"Colibri_cyanotus",-13.204484,-72.61208
"Colibri_cyanotus",10.559126,-73.58417
"Colibri_cyanotus",7.320455,-73.01211
"Colibri_cyanotus",4.387466,-74.31791
"Colibri_cyanotus",9.679677,-83.89441
"Colibri_cyanotus",-17.552284,-66.0072
"Colibri_cyanotus",4.393584,-74.323425
"Colibri_cyanotus",5.026731,-75.38749
"Colibri_cyanotus",10.284765,-84.38489
"Colibri_cyanotus",9.578135,-83.80087
"Colibri_cyanotus",5.153803,-75.99904
"Colibri_cyanotus",-3.2524,-78.6873
"Colibri_cyanotus",5.130052,-75.145195
"Colibri_cyanotus",5.715063,-76.3179
"Colibri_cyanotus",4.591114,-74.35209
"Colibri_cyanotus",11.049992,-74.106125
"Colibri_cyanotus",10.082276,-84.067665
"Colibri_cyanotus",11.096979,-74.06989
"Colibri_cyanotus",-0.016041,-78.68147
"Colibri_cyanotus",1.888319,-75.68093
"Colibri_cyanotus",10.322658,-84.81395
"Colibri_cyanotus",8.81362,-82.659325
"Colibri_cyanotus",-17.368532,-66.105606
"Colibri_cyanotus",-4.055922,-78.99911
"Colibri_cyanotus",4.580152,-75.32687
"Colibri_cyanotus",10.323874,-84.816475
"Colibri_cyanotus",8.869574,-82.56669
"Colibri_cyanotus",9.64449,-83.85026
"Colibri_cyanotus",-0.065182,-78.777405
"Colibri_cyanotus",5.622095,-75.79642
"Colibri_cyanotus",5.575165,-75.7885
"Colibri_cyanotus",8.95668,-70.42852
"Colibri_cyanotus",5.580144,-75.77822
"Colibri_cyanotus",11.108242,-74.06349
"Colibri_cyanotus",1.213563,-76.950645
"Colibri_cyanotus",4.60858,-74.31145
"Colibri_cyanotus",10.11682,-84.163704
"Colibri_cyanotus",5.90862,-73.46696
"Colibri_cyanotus",8.812865,-82.46117
"Colibri_cyanotus",4.727627,-73.49209
"Colibri_cyanotus",9.895191,-84.15763
"Colibri_cyanotus",5.95154,-75.729614
"Colibri_cyanotus",9.577948,-83.80145
"Colibri_cyanotus",4.679761,-74.14687
"Colibri_cyanotus",5.073338,-75.43805
"Colibri_cyanotus",9.546765,-83.85888
"Colibri_cyanotus",9.542489,-83.85941
"Colibri_cyanotus",8.852846,-82.55779
"Colibri_cyanotus",9.547252,-83.859344
"Colibri_cyanotus",5.150525,-74.137535
"Colibri_cyanotus",5.599046,-75.81222
"Colibri_cyanotus",9.64155,-83.8445
"Colibri_cyanotus",4.499186,-75.31171
"Colibri_cyanotus",5.473231,-75.23541
"Colibri_cyanotus",4.643557,-75.583664
"Colibri_cyanotus",10.347011,-67.046326
"Colibri_cyanotus",9.677322,-83.887184
"Colibri_cyanotus",4.855728,-74.052956
"Colibri_cyanotus",4.98406,-74.29104
"Colibri_cyanotus",-0.427751,-77.869385
"Colibri_cyanotus",5.064958,-75.20353
"Colibri_cyanotus",10.340013,-84.82835
"Colibri_cyanotus",10.016777,-83.84359
"Colibri_cyanotus",-12.978607,-72.576675
"Colibri_cyanotus",5.065062,-75.487526
"Colibri_cyanotus",3.121726,-76.6028
"Colibri_cyanotus",-6.872969,-78.13023
"Colibri_cyanotus",9.981644,-83.965866
"Colibri_cyanotus",7.081667,-73.05217
"Colibri_cyanotus",10.368052,-72.95538
"Colibri_cyanotus",4.94987,-75.4783
"Colibri_cyanotus",4.466296,-73.662834
"Colibri_cyanotus",10.357749,-67.59562
"Colibri_cyanotus",10.355175,-84.8399
"Colibri_cyanotus",10.301635,-84.80338
"Colibri_cyanotus",-9.425641,-74.73507
"Colibri_cyanotus",10.330024,-84.84499
"Colibri_cyanotus",4.702867,-75.53646
"Colibri_cyanotus",10.322373,-84.80962
"Colibri_cyanotus",4.886604,-75.11203
"Colibri_cyanotus",-0.469513,-77.86548
"Colibri_cyanotus",7.012164,-72.896935
"Colibri_cyanotus",11.097807,-74.078224
"Colibri_cyanotus",4.524415,-74.302345
"Colibri_cyanotus",5.152197,-75.50936
"Colibri_cyanotus",6.084791,-75.52484
"Colibri_cyanotus",5.011793,-75.43799
"Colibri_cyanotus",0.030035,-78.696526
"Colibri_cyanotus",1.55366,-76.31206
"Colibri_cyanotus",0.397376,-78.54893
"Colibri_cyanotus",0.120898,-78.63837
"Colibri_cyanotus",3.57902,-76.570755
"Colibri_cyanotus",10.318965,-84.826996
"Colibri_cyanotus",9.536135,-83.841705
"Colibri_cyanotus",-13.481734,-72.52925
"Colibri_cyanotus",9.546593,-83.713326
"Colibri_cyanotus",8.783484,-82.474884
"Colibri_cyanotus",4.606611,-74.30124
"Colibri_cyanotus",6.293978,-75.499664
"Colibri_cyanotus",10.357896,-73.00431
"Colibri_cyanotus",9.54633,-83.65162
"Colibri_cyanotus",11.096598,-74.08253
"Colibri_cyanotus",8.787231,-82.4041
"Colibri_cyanotus",-13.186349,-72.51006
"Colibri_cyanotus",5.029306,-75.41442
"Colibri_cyanotus",5.08186,-75.44161
"Colibri_cyanotus",4.614587,-75.60975
"Colibri_cyanotus",9.598185,-83.832016
"Colibri_cyanotus",10.206681,-84.16382
"Colibri_cyanotus",8.643823,-71.02671
"Colibri_cyanotus",10.274396,-84.8255
"Colibri_cyanotus",6.526439,-75.62029
"Colibri_cyanotus",-10.638905,-75.43346
"Colibri_cyanotus",8.632874,-71.1624
"Colibri_cyanotus",4.803885,-73.74221
"Colibri_cyanotus",8.525746,-81.79654
"Colibri_cyanotus",11.098311,-74.07817
"Colibri_cyanotus",11.09096,-74.07314
"Colibri_cyanotus",1.726637,-76.59836
"Colibri_cyanotus",4.577175,-74.28511
"Colibri_cyanotus",9.828369,-83.77343
"Colibri_cyanotus",9.215982,-83.29353
"Colibri_cyanotus",10.12752,-84.29305
"Colibri_cyanotus",8.630113,-71.03754
"Colibri_cyanotus",5.20597,-75.415215
"Colibri_cyanotus",8.653273,-71.1651
"Colibri_cyanotus",6.056298,-75.62719
"Colibri_cyanotus",9.583824,-83.79804
"Colibri_cyanotus",8.893547,-82.61517
"Colibri_cyanotus",10.305977,-84.80702
"Colibri_cyanotus",10.302525,-84.79548
"Colibri_cyanotus",5.241029,-73.74759
"Colibri_cyanotus",8.829432,-82.46242
"Colibri_cyanotus",4.606835,-74.30584
"Colibri_cyanotus",6.171532,-75.454704
"Colibri_cyanotus",10.210227,-84.378716
"Colibri_cyanotus",10.212462,-63.57126
"Colibri_cyanotus",8.772715,-82.63223
"Colibri_cyanotus",-8.623935,-76.87867
"Colibri_cyanotus",4.394912,-74.32158
"Colibri_cyanotus",6.258638,-75.49277
"Colibri_cyanotus",9.697568,-83.92991
"Colibri_cyanotus",1.086723,-76.9736
"Colibri_cyanotus",10.138598,-84.096504
"Colibri_cyanotus",1.129641,-77.905685
"Colibri_cyanotus",-3.615312,-79.49151
"Colibri_cyanotus",-13.161657,-72.5236
"Colibri_cyanotus",8.807705,-82.449295
"Colibri_cyanotus",5.027299,-75.1284
"Colibri_cyanotus",10.545483,-66.886536
"Colibri_cyanotus",10.203351,-84.16162
"Colibri_cyanotus",6.871221,-73.334946
"Colibri_cyanotus",-13.190218,-72.53763
"Colibri_cyanotus",6.110034,-75.41715
"Colibri_cyanotus",9.54724,-83.85931
"Colibri_cyanotus",10.306137,-84.80788
"Colibri_cyanotus",5.029214,-75.41211
"Colibri_cyanotus",4.328438,-74.49743
"Colibri_cyanotus",4.35089,-73.893105
"Colibri_cyanotus",10.059017,-84.080795
"Colibri_cyanotus",-5.661715,-77.74217
"Colibri_cyanotus",2.19951,-76.47629
"Colibri_cyanotus",-14.393054,-67.80317
"Colibri_cyanotus",0.375118,-78.48092
"Colibri_cyanotus",-5.810781,-78.01233
"Colibri_cyanotus",9.616274,-83.819115
"Colibri_cyanotus",3.641179,-76.18928
"Colibri_cyanotus",4.7305,-75.577
"Colibri_cyanotus",-0.016,-78.686
"Colibri_cyanotus",4.649594,-74.047104
"Colibri_cyanotus",5.152098,-75.946846
"Colibri_cyanotus",11.125104,-74.1021
"Colibri_cyanotus",-16.905043,-67.13819
"Colibri_cyanotus",10.002051,-84.20486
"Colibri_cyanotus",10.423475,-67.30818
"Colibri_cyanotus",5.527006,-75.80196
"Colibri_cyanotus",5.819822,-73.45094
"Colibri_cyanotus",10.387505,-67.3508
"Colibri_cyanotus",5.473064,-75.11588
"Colibri_cyanotus",4.254136,-74.00232
"Colibri_cyanotus",10.090941,-84.04705
"Colibri_cyanotus",-5.85657,-77.98408
"Colibri_cyanotus",10.502581,-67.15318
"Colibri_cyanotus",-13.160478,-72.5374
"Colibri_cyanotus",10.306839,-84.81329
"Colibri_cyanotus",10.29941,-84.805504
"Colibri_cyanotus",1.778378,-75.78262
"Colibri_cyanotus",9.535717,-83.66167
"Colibri_cyanotus",8.882855,-82.68371
"Colibri_cyanotus",8.817085,-82.47872
"Colibri_cyanotus",-9.737314,-76.16984
"Colibri_cyanotus",5.770803,-73.548996
"Colibri_cyanotus",5.089264,-75.53345
"Colibri_cyanotus",9.578132,-83.80176
"Colibri_cyanotus",9.583373,-83.7981
"Colibri_cyanotus",9.623768,-83.83942
"Colibri_cyanotus",1.100213,-77.14737
"Colibri_cyanotus",8.843377,-82.49193
"Colibri_cyanotus",2.189227,-77.31257
"Colibri_cyanotus",9.636346,-83.93647
"Colibri_cyanotus",10.049713,-84.041504
"Colibri_cyanotus",10.302674,-84.7957
"Colibri_cyanotus",5.276247,-75.258835
"Colibri_cyanotus",9.589261,-83.79996
"Colibri_cyanotus",9.547176,-83.81102
"Colibri_cyanotus",5.003118,-75.52327
"Colibri_cyanotus",-9.90239,-76.0494
"Colibri_cyanotus",5.774297,-73.42785
"Colibri_cyanotus",8.972038,-82.77348
"Colibri_cyanotus",10.149198,-84.19544
"Colibri_cyanotus",10.30155,-84.79979
"Colibri_cyanotus",9.817825,-83.779724
"Colibri_cyanotus",10.356959,-84.826515
"Colibri_cyanotus",-3.9e-05,-78.68713
"Colibri_cyanotus",11.096394,-74.077515
"Colibri_cyanotus",-16.309752,-67.89908
"Colibri_cyanotus",5.066993,-75.44897
"Colibri_cyanotus",4.570087,-74.2795
"Colibri_cyanotus",11.111487,-74.054276
"Colibri_cyanotus",9.614628,-83.81829
"Colibri_cyanotus",-5.82584,-77.94873
"Colibri_cyanotus",-12.732887,-73.95627
"Colibri_cyanotus",10.156976,-84.19612
"Colibri_cyanotus",-13.487584,-71.96315
"Colibri_cyanotus",4.605873,-74.30446
"Colibri_cyanotus",9.488046,-83.59366
"Colibri_cyanotus",-4.038078,-78.58011
"Colibri_cyanotus",4.691127,-75.612236
"Colibri_cyanotus",4.605953,-74.30426
"Colibri_cyanotus",11.096793,-74.07772
"Colibri_cyanotus",10.337212,-84.81377
"Colibri_cyanotus",-6.87283,-78.09024
"Colibri_cyanotus",9.876143,-84.118774
"Colibri_cyanotus",8.803765,-82.48092
"Colibri_cyanotus",9.94168,-84.0118
"Colibri_cyanotus",10.348262,-84.82531
"Colibri_cyanotus",10.306822,-84.807274
"Colibri_cyanotus",4.935405,-75.4796
"Colibri_cyanotus",10.420791,-67.36847
"Colibri_cyanotus",8.883369,-82.684074
"Colibri_cyanotus",10.306568,-84.8025
"Colibri_cyanotus",4.945873,-74.04317
"Colibri_cyanotus",9.820356,-83.7949
"Colibri_cyanotus",8.805095,-82.47859
"Colibri_cyanotus",8.874867,-82.54714
"Colibri_cyanotus",6.34699,-75.42817
"Colibri_cyanotus",-0.463326,-77.89473
"Colibri_cyanotus",6.205854,-75.50559
"Colibri_cyanotus",-0.054365,-78.775665
"Colibri_cyanotus",5.596344,-73.91204
"Colibri_cyanotus",6.211,-75.497
"Colibri_cyanotus",10.132797,-84.29028
"Colibri_cyanotus",9.546726,-83.7133
"Colibri_cyanotus",10.036734,-84.036896
"Colibri_cyanotus",4.599455,-74.30079
"Colibri_cyanotus",9.540768,-83.64198
"Colibri_cyanotus",2.508437,-76.43027
"Colibri_cyanotus",-13.044861,-71.53158
"Colibri_cyanotus",3.580248,-74.05878
"Colibri_cyanotus",-0.001202,-78.94196
"Colibri_cyanotus",10.155606,-84.279205
"Colibri_cyanotus",9.588056,-83.79946
"Colibri_cyanotus",5.701699,-73.45628
"Colibri_cyanotus",8.845367,-82.689926
"Colibri_cyanotus",5.574063,-75.76422
"Colibri_cyanotus",4.72869,-75.57774
"Colibri_cyanotus",5.785499,-73.438934
"Colibri_cyanotus",4.565436,-74.303604
"Colibri_cyanotus",-0.014591,-78.70391
"Colibri_cyanotus",10.303525,-84.79464
"Colibri_cyanotus",9.818217,-83.983505
"Colibri_cyanotus",9.847055,-84.11767
"Colibri_cyanotus",1.081878,-76.997665
"Colibri_cyanotus",9.669576,-83.885765
"Colibri_cyanotus",11.099175,-74.07009
"Colibri_cyanotus",5.948767,-75.43584
"Colibri_cyanotus",10.328341,-84.83869
"Colibri_cyanotus",10.30753,-84.80845
"Colibri_cyanotus",4.694327,-74.09518
"Colibri_cyanotus",11.100339,-74.06627
"Colibri_cyanotus",8.817419,-82.48541
"Colibri_cyanotus",10.328616,-84.84431
"Colibri_cyanotus",-0.027501,-78.68854
"Colibri_cyanotus",-0.010834,-78.730896
"Colibri_cyanotus",4.645771,-74.32657
"Colibri_cyanotus",4.013932,-75.6059
"Colibri_cyanotus",4.145138,-75.80321
"Colibri_cyanotus",-13.17685,-71.59621
"Colibri_cyanotus",10.388914,-67.36073
"Colibri_cyanotus",6.4266,-76.0879
"Colibri_cyanotus",10.209954,-84.16467
"Colibri_cyanotus",10.300972,-84.805275
"Colibri_cyanotus",9.279651,-70.72422
"Colibri_cyanotus",-0.421575,-77.812195
"Colibri_cyanotus",9.67403,-83.91247
"Colibri_cyanotus",7.14166,-73.02359
"Colibri_cyanotus",5.049978,-75.480896
"Colibri_cyanotus",8.85148,-82.59725
"Colibri_cyanotus",1.701185,-76.59235
"Colibri_cyanotus",0.005644,-78.672745
"Colibri_cyanotus",10.141932,-84.19441
"Colibri_cyanotus",3.471882,-76.203316
"Colibri_cyanotus",9.545794,-83.814255
"Colibri_cyanotus",10.07106,-84.08451
"Colibri_cyanotus",11.10082,-74.07198
"Colibri_cyanotus",-11.509786,-74.82938
"Colibri_cyanotus",4.851462,-74.34415
"Colibri_cyanotus",3.956533,-75.445145
"Colibri_cyanotus",-12.996206,-72.541435
"Colibri_cyanotus",5.34537,-75.16372
"Colibri_cyanotus",2.208049,-75.97929
"Colibri_cyanotus",10.303163,-84.80928
"Colibri_cyanotus",-0.019142,-78.649124
"Colibri_cyanotus",3.454752,-76.664406
"Colibri_cyanotus",4.635056,-75.5087
"Colibri_cyanotus",9.328499,-83.70588
"Colibri_cyanotus",8.783381,-82.42414
"Colibri_cyanotus",4.936678,-75.48259
"Colibri_cyanotus",-2.577961,-79.34832
"Colibri_cyanotus",10.362809,-84.80442
"Colibri_cyanotus",10.333145,-84.846664
"Colibri_cyanotus",-13.157465,-71.59448
"Colibri_cyanotus",4.413431,-75.401596
"Colibri_cyanotus",4.562354,-75.31582
"Colibri_cyanotus",11.108422,-74.06332
"Colibri_cyanotus",6.090916,-75.32845
"Colibri_cyanotus",10.075288,-84.07656
"Colibri_cyanotus",4.360736,-74.33542
"Colibri_cyanotus",4.360827,-75.74126
"Colibri_cyanotus",6.051587,-75.66101
"Colibri_cyanotus",10.302759,-84.79197
"Colibri_cyanotus",-7.42316,-78.52743
"Colibri_cyanotus",5.077121,-75.51767
"Colibri_cyanotus",8.80901,-82.526955
"Colibri_cyanotus",9.033768,-70.88197
"Colibri_cyanotus",5.597778,-73.9112
"Colibri_cyanotus",8.810206,-82.393585
"Colibri_cyanotus",1.186667,-76.97083
"Colibri_cyanotus",4.605281,-74.06129
"Colibri_cyanotus",10.156825,-84.196556
"Colibri_cyanotus",8.648137,-71.16889
"Colibri_cyanotus",-0.02349,-78.6862
"Colibri_cyanotus",11.092166,-74.040985
"Colibri_cyanotus",1.574313,-76.30801
"Colibri_cyanotus",4.601236,-74.06539
"Colibri_cyanotus",8.750963,-71.05941
"Colibri_cyanotus",8.58785,-71.130165
"Colibri_cyanotus",4.349404,-75.73651
"Colibri_cyanotus",10.078469,-72.8716
"Colibri_cyanotus",9.455373,-83.59708
"Colibri_cyanotus",6.158269,-75.47296
"Colibri_cyanotus",7.376928,-72.89825
"Colibri_cyanotus",4.92835,-74.2589
"Colibri_cyanotus",9.697667,-83.95676
"Colibri_cyanotus",11.104363,-74.071266
"Colibri_cyanotus",11.094232,-74.080986
"Colibri_cyanotus",10.235986,-84.366974
"Colibri_cyanotus",9.549131,-83.808395
"Colibri_cyanotus",0.829599,-78.224495
"Colibri_cyanotus",5.319019,-73.438194
"Colibri_cyanotus",2.412719,-76.56541
"Colibri_cyanotus",7.606658,-72.434784
"Colibri_cyanotus",4.688283,-75.5588
"Colibri_cyanotus",8.828005,-82.462234
"Colibri_cyanotus",-17.17188,-65.89202
"Colibri_cyanotus",6.64426,-73.02582
"Colibri_cyanotus",9.54678,-83.81144
"Colibri_cyanotus",6.236876,-75.47407
"Colibri_cyanotus",4.650128,-74.048584
"Colibri_cyanotus",10.064715,-84.078674
"Colibri_cyanotus",10.031017,-84.46683
"Colibri_cyanotus",0.030583,-78.696304
"Colibri_cyanotus",4.820017,-74.207214
"Colibri_cyanotus",10.167488,-84.23009
"Colibri_cyanotus",10.311941,-84.81488
"Colibri_cyanotus",4.601312,-74.06497
"Colibri_cyanotus",10.299536,-84.7972
"Colibri_cyanotus",9.6526,-83.851
"Colibri_cyanotus",5.007356,-75.42078
"Colibri_cyanotus",9.44622,-83.525375
"Colibri_cyanotus",7.492834,-72.48663
"Colibri_cyanotus",9.402812,-83.66779
"Colibri_cyanotus",3.311167,-74.70482
"Colibri_cyanotus",1.116506,-76.96531
"Colibri_cyanotus",4.904754,-74.29144
"Colibri_cyanotus",10.556065,-66.8923
"Colibri_cyanotus",8.849373,-82.543594
"Colibri_cyanotus",9.956345,-83.97324
"Colibri_cyanotus",-12.624738,-72.24788
"Colibri_cyanotus",5.145253,-73.04105
"Colibri_cyanotus",-11.05643,-75.34618
"Colibri_cyanotus",11.103586,-74.06289
"Colibri_cyanotus",9.533146,-83.865166
"Colibri_cyanotus",10.15459,-84.20949
"Colibri_cyanotus",-11.657151,-74.83399
"Colibri_cyanotus",1.135991,-77.14045
"Colibri_cyanotus",-6.853155,-79.10396
"Colibri_cyanotus",9.956994,-83.8461
"Colibri_cyanotus",11.095429,-74.07361
"Colibri_cyanotus",8.806437,-82.47627
"Colibri_cyanotus",10.305452,-84.81097
"Colibri_cyanotus",10.20388,-84.1619
"Colibri_cyanotus",7.376606,-72.89784
"Colibri_cyanotus",6.106,-75.55
"Colibri_cyanotus",8.683092,-82.220055
"Colibri_cyanotus",-13.115067,-72.34907
"Colibri_cyanotus",9.700793,-83.97305
"Colibri_cyanotus",1.288551,-77.41343
"Colibri_cyanotus",10.302416,-84.79476
"Colibri_cyanotus",4.873758,-75.17015
"Colibri_cyanotus",4.60637,-74.30479
"Colibri_cyanotus",5.492487,-75.779175
"Colibri_cyanotus",10.300985,-84.7942
"Colibri_cyanotus",-0.599283,-77.89038
"Colibri_cyanotus",9.700526,-83.97241
"Colibri_cyanotus",2.212889,-76.1454
"Colibri_cyanotus",4.732968,-74.113594
"Colibri_cyanotus",9.681992,-83.91444
"Colibri_cyanotus",-4.258027,-79.21704
"Colibri_cyanotus",10.501065,-66.7942
"Colibri_cyanotus",-14.177855,-69.6904
"Colibri_cyanotus",8.753602,-82.391235
"Colibri_cyanotus",4.548893,-75.31932
"Colibri_cyanotus",5.183846,-75.44281
"Colibri_cyanotus",4.190315,-73.54728
"Colibri_cyanotus",11.112144,-74.094475
"Colibri_cyanotus",6.218847,-75.50863
"Colibri_cyanotus",10.441929,-66.79659
"Colibri_cyanotus",9.551041,-83.80715
"Colibri_cyanotus",4.643987,-74.32733
"Colibri_cyanotus",10.456752,-84.65189
"Colibri_cyanotus",-3.703192,-78.59079
"Colibri_cyanotus",5.091037,-73.314705
"Colibri_cyanotus",-0.657705,-77.787704
"Colibri_cyanotus",4.628722,-74.61382
"Colibri_cyanotus",4.580826,-74.3082
"Colibri_cyanotus",5.97609,-75.61402
"Colibri_cyanotus",8.558747,-71.21552
"Colibri_cyanotus",10.203605,-84.31739
"Colibri_cyanotus",4.720264,-74.0607
"Colibri_cyanotus",-0.08333,-78.75
"Colibri_cyanotus",0.043912,-78.69463
"Colibri_cyanotus",4.637242,-74.0959
"Colibri_cyanotus",10.182343,-84.414
"Colibri_cyanotus",10.307014,-84.81165
"Colibri_cyanotus",10.362542,-72.94975
"Colibri_cyanotus",5.492588,-75.77912
"Colibri_cyanotus",-0.1014,-78.74411
"Colibri_cyanotus",9.785852,-84.44744
"Colibri_cyanotus",-13.055832,-71.54601
"Colibri_cyanotus",10.332483,-84.79884
"Colibri_cyanotus",6.026501,-75.328835
"Colibri_cyanotus",10.304133,-84.833084
"Colibri_cyanotus",1.186497,-76.88803
"Colibri_cyanotus",2.572905,-76.03765
"Colibri_cyanotus",5.59656,-75.85739
"Colibri_cyanotus",4.68359,-75.721695
"Colibri_cyanotus",9.781292,-83.94696
"Colibri_cyanotus",8.637647,-71.16425
"Colibri_cyanotus",4.645979,-74.044174
"Colibri_cyanotus",4.712226,-73.493195
"Colibri_cyanotus",4.573461,-74.10275
"Colibri_cyanotus",-4.097908,-79.9813
"Colibri_cyanotus",10.028233,-84.022705
"Colibri_cyanotus",4.268763,-73.802376
"Colibri_cyanotus",5.756127,-73.49311
"Colibri_cyanotus",-5.801268,-77.835144
"Colibri_cyanotus",5.525777,-73.31141
"Colibri_cyanotus",5.036013,-75.476395
"Colibri_cyanotus",-3.846257,-78.5422
"Colibri_cyanotus",6.778234,-75.30008
"Colibri_cyanotus",5.614402,-75.83534
"Colibri_cyanotus",10.139879,-84.29491
"Colibri_cyanotus",5.099454,-74.312775
"Colibri_cyanotus",4.088197,-74.47522
"Colibri_cyanotus",11.113393,-74.09659
"Colibri_cyanotus",10.148403,-84.56369
"Colibri_cyanotus",9.549824,-83.807556
"Colibri_cyanotus",5.069263,-75.45635
"Colibri_cyanotus",9.999334,-83.843025
